total_rooms,total_bedrooms,population,households,median_income,housing_median_age,latitude,longitude,ocean_proximity,median_house_value
4835.0,293.0,582.0,531,2.74071589342191,32.0,41.032481050951304,-116.89490898673345,NEAR OCEAN,416648
3204.0,540.0,1349.0,777,8.07070903866703,45.0,34.67415278472107,-119.48855739316936,NEAR OCEAN,213377
2835.0,898.0,772.0,529,1.9524060295649204,2.0,40.12390724186151,-118.69963413749404,ISLAND,263968
4655.0,,730.0,114,3.453419522448878,31.0,32.82405971861948,-123.49050138721442,ISLAND,417793
1054.0,414.0,2808.0,57,3.356104542698427,3.0,37.99967858261066,-114.68572393321749,ISLAND,438388
4665.0,531.0,761.0,350,9.785254683891406,8.0,36.85646865334277,-121.12877252195045,<1H OCEAN,344957
3546.0,250.0,2952.0,392,8.565372237479268,,37.45923533309,-120.09235817897114,INLAND,378873
1145.0,203.0,2566.0,480,7.011698615902597,15.0,41.26205201884345,-117.61173745902312,NEAR OCEAN,316656
1793.0,499.0,1087.0,473,7.270567616153901,43.0,40.713152472468536,-121.3270728132079,<1H OCEAN,300703
3536.0,550.0,1646.0,381,5.6207279440257105,31.0,39.85083657239757,-122.20314922912176,NEAR OCEAN,465882
662.0,122.0,749.0,487,9.47090667108519,9.0,34.73698457678371,-118.05845667402757,<1H OCEAN,197702
2585.0,762.0,1068.0,637,4.962587528823615,39.0,41.11818628686092,-124.72517509489965,ISLAND,167907
3454.0,345.0,2737.0,223,3.8051770986989455,45.0,32.97507692463875,-117.07202376770653,NEAR OCEAN,255591
325.0,66.0,1200.0,608,1.63035336931591,2.0,40.53329216558788,-119.34574293135839,ISLAND,443852
4993.0,690.0,2656.0,576,7.86205652261058,8.0,35.28160072353608,-118.33670896426972,NEAR OCEAN,446991
1059.0,266.0,540.0,708,7.344439320755915,7.0,32.53772311661984,-118.04931824828427,NEAR BAY,114591
4648.0,,1020.0,75,3.8435503852413486,44.0,38.693569842407484,-119.2024482785818,<1H OCEAN,259633
3167.0,988.0,869.0,869,0.2519341395922936,39.0,34.312799283159556,-118.5921284481519,NEAR BAY,283559
915.0,665.0,1443.0,654,8.389973277180108,42.0,34.43571125864632,-117.47832979021138,<1H OCEAN,323495
4854.0,91.0,1926.0,455,0.11417983454073632,16.0,35.06047166228772,-116.71569268102358,INLAND,427544
4742.0,74.0,362.0,281,7.0369977962905095,35.0,32.636847675025166,-116.99802369585268,NEAR OCEAN,170533
3220.0,88.0,1677.0,582,9.70257109726057,30.0,33.77127144198254,-115.43421896494512,INLAND,153627
116.0,852.0,2784.0,868,4.376613281482035,10.0,32.0513962758556,-122.91612223515857,INLAND,498400
1343.0,180.0,2606.0,599,2.349734049959528,38.0,36.45409521105787,-120.58737233559023,<1H OCEAN,178381
2305.0,547.0,1098.0,837,7.0487101004338175,18.0,32.84255377417971,-114.57424327384098,NEAR BAY,292264
2624.0,278.0,799.0,554,8.171281420155852,5.0,38.82652605044199,-120.63750368175037,ISLAND,407851
1169.0,157.0,2449.0,718,5.464303160778473,29.0,34.356228511916484,-123.62642915403485,<1H OCEAN,393822
3544.0,221.0,1703.0,228,9.670352752561461,,41.43574144035177,-119.22010361001603,ISLAND,123309
2665.0,484.0,1341.0,181,0.516687216579611,34.0,40.71251627398652,-123.79559930190092,INLAND,275074
1160.0,527.0,1225.0,872,5.047955983045282,43.0,34.89440894968208,-122.76861437399349,ISLAND,322922
2427.0,151.0,2701.0,504,7.184539473225501,45.0,39.832154546566784,-114.01849367771948,NEAR BAY,193573
3520.0,915.0,2435.0,397,8.626404711491789,23.0,40.03244904664806,-119.04501097764255,<1H OCEAN,424857
401.0,573.0,1290.0,589,1.7925561190779005,5.0,41.86563114114411,-121.87535772055529,NEAR BAY,445324
4376.0,324.0,2768.0,821,8.000034817636815,30.0,37.97839986845685,-114.05747549968703,NEAR BAY,86382
706.0,662.0,1105.0,455,5.527070757185452,6.0,32.81965734643662,-114.36785189589342,<1H OCEAN,272426
3270.0,93.0,135.0,125,3.965536819899632,46.0,38.46837228926381,-120.1518705480731,NEAR BAY,387931
799.0,866.0,843.0,628,1.3171502857909356,44.0,38.249797483760354,-122.13556580333301,NEAR OCEAN,73341
1239.0,66.0,1864.0,541,8.652957589089125,4.0,38.383505774204316,-115.77760398098592,NEAR OCEAN,195439
290.0,379.0,452.0,243,1.5727320817971535,,35.07145648104211,-117.12817211331036,NEAR OCEAN,432111
2400.0,618.0,2022.0,211,3.0978785920909924,23.0,40.59679585080333,-117.44364421496138,ISLAND,276280
1080.0,872.0,172.0,396,2.9004553196243688,6.0,41.59472182955412,-115.1757488454528,NEAR BAY,181066
3075.0,546.0,2795.0,410,8.714140341908543,32.0,34.177125129781516,-117.41641152741543,<1H OCEAN,250940
1284.0,864.0,1476.0,818,6.72702994208898,42.0,32.88152158136644,-121.87822262654296,<1H OCEAN,455218
3427.0,61.0,2014.0,633,7.966813971913723,18.0,33.94535033168484,-117.36750521936695,ISLAND,309252
3494.0,367.0,1193.0,136,2.50467898792499,15.0,40.20552139255719,-121.6360513758797,<1H OCEAN,135820
227.0,641.0,2572.0,311,6.248740996069989,40.0,38.76644634819847,-116.64837122377305,NEAR OCEAN,109949
2165.0,265.0,807.0,263,5.717459831437487,32.0,38.36047342339127,-118.18277360059277,NEAR BAY,458916
1916.0,388.0,1904.0,714,8.32830376788271,9.0,36.01793135109425,-124.14847292816775,<1H OCEAN,260377
669.0,825.0,2708.0,771,9.060870604812605,37.0,37.77827971511436,-119.35881101321344,<1H OCEAN,112543
1995.0,710.0,2975.0,622,0.12156771477386807,10.0,35.078741252743676,-121.22368933884685,INLAND,472534
2833.0,130.0,1055.0,829,6.740199190587926,20.0,36.77200079417961,-121.38572303994476,INLAND,339754
3963.0,776.0,2664.0,311,0.5183579911972902,6.0,39.93063028370656,-118.37518067385017,INLAND,311878
4821.0,534.0,2575.0,779,5.488586650773559,48.0,41.812415974554625,-121.45442693083632,NEAR BAY,254446
4114.0,423.0,259.0,332,2.876327290436782,3.0,41.32488923589802,-116.4541687697464,NEAR OCEAN,377370
3001.0,759.0,2296.0,697,3.067765995221412,42.0,41.33865942846249,-124.22129420387708,NEAR OCEAN,357311
1786.0,,2923.0,516,3.5295850345235658,11.0,36.02223734847112,-117.73572922364592,NEAR OCEAN,258851
3109.0,586.0,1835.0,429,6.212924490496102,43.0,36.68789880506791,-116.09885715977585,NEAR BAY,209011
254.0,515.0,1685.0,411,3.340499656687692,17.0,39.056353963689816,-117.59885141087527,NEAR BAY,117381
2637.0,138.0,166.0,498,7.326990505902804,32.0,41.22191928051284,-119.53047885478004,INLAND,358854
1509.0,317.0,2528.0,490,4.045273855738697,4.0,33.419942593520844,-114.546622848902,<1H OCEAN,328910
4157.0,704.0,157.0,142,0.6835320030995862,4.0,35.042418638271954,-121.7006766122213,ISLAND,152416
884.0,,441.0,670,7.837598424841072,17.0,33.3924684459411,-124.78915323722525,ISLAND,62780
3275.0,971.0,,802,2.85758324592706,41.0,38.12008529959455,-120.24811691390215,<1H OCEAN,98458
4441.0,538.0,2874.0,473,4.3276687959926265,19.0,35.06300996887538,-124.6368687050964,INLAND,368365
2906.0,926.0,1295.0,191,6.8544388322190155,5.0,35.26107852512573,-114.5066957222095,<1H OCEAN,313653
637.0,587.0,2917.0,340,3.32456157148712,32.0,32.70915959487979,-122.69090149677143,<1H OCEAN,401637
1941.0,96.0,2761.0,481,0.5658565614671562,22.0,35.49796061807592,-116.32180273656232,ISLAND,477562
2555.0,337.0,1332.0,798,3.739210470128136,6.0,40.624965074015854,-116.47970708508198,INLAND,428994
624.0,827.0,2501.0,873,9.444485826943033,35.0,34.33072811890835,-122.60498210348773,NEAR BAY,227946
3050.0,65.0,1594.0,738,6.417343972985582,22.0,38.95187466210066,-118.16650816471815,ISLAND,469364
4231.0,760.0,1921.0,702,6.71479148667207,1.0,38.296283449385925,-124.47113134664905,NEAR BAY,81533
4880.0,450.0,215.0,750,6.322821536376399,20.0,40.63484608369115,-119.68067955725746,INLAND,420288
4215.0,968.0,761.0,98,1.989921389594368,22.0,33.32287947651038,-124.83888160000265,<1H OCEAN,434546
2468.0,843.0,1565.0,351,4.183338641022801,48.0,41.77589960345043,-114.86741731801074,NEAR OCEAN,390611
3947.0,135.0,2600.0,239,7.509397983633183,11.0,37.82628646040366,-114.26305373380471,NEAR OCEAN,313503
4595.0,299.0,1968.0,185,1.0137289755315915,13.0,41.954741523468144,-122.55488956697556,INLAND,169119
2801.0,440.0,2434.0,604,2.7785277608971226,42.0,41.11514725865851,-122.7108336194399,NEAR OCEAN,271140
1071.0,831.0,1116.0,453,2.763191084658536,3.0,34.215172721131054,-116.70907805781657,NEAR BAY,332488
1266.0,384.0,410.0,651,4.32018927594506,9.0,32.56162009903313,-122.21282661287732,NEAR OCEAN,430643
2874.0,678.0,307.0,856,9.803687409421851,12.0,34.556390937953616,-115.1541578492197,INLAND,381922
2082.0,568.0,2765.0,390,0.6750254668382194,23.0,37.2756364899942,-118.6867795026472,INLAND,332745
953.0,186.0,2593.0,806,5.1870099438059505,14.0,33.7159636706519,-121.14144614688657,NEAR BAY,295840
4246.0,932.0,2817.0,753,1.7936468201221045,33.0,33.674597445179884,-115.84036879015638,NEAR OCEAN,462332
3836.0,737.0,732.0,367,9.706765454097441,18.0,36.625935471051534,-119.57252629545265,NEAR OCEAN,238057
3869.0,889.0,,667,1.133035047274642,49.0,32.33267971169359,-114.97203794920677,<1H OCEAN,413157
674.0,547.0,756.0,412,4.036010023615912,41.0,33.21888082532271,-114.79184339597681,ISLAND,298182
3361.0,876.0,1523.0,871,7.378849848346062,9.0,36.158613394079474,-123.1803783265875,INLAND,342926
1248.0,776.0,2031.0,431,7.045544280274453,23.0,32.631299092079665,-124.97444253254876,<1H OCEAN,161095
1815.0,526.0,2662.0,282,4.227286368939323,10.0,35.967550564555296,-114.17675965843358,INLAND,493035
4877.0,643.0,1779.0,826,3.4652416795271823,19.0,36.74006265948445,-115.03248710259773,<1H OCEAN,409267
3954.0,272.0,336.0,393,3.9761237855287055,,36.51266614073114,-124.39010240725774,ISLAND,356602
2591.0,421.0,447.0,598,2.642762631586393,5.0,40.691748574030875,-115.83662309664822,<1H OCEAN,436369
2760.0,984.0,2774.0,866,2.053329387067998,47.0,37.30062455051733,-119.96414574184872,INLAND,189152
3224.0,,729.0,602,4.8303969755889,23.0,36.67980462478043,-122.15142234472528,NEAR OCEAN,215029
3151.0,492.0,1640.0,578,2.685337560676073,30.0,36.107092453916664,-115.33378823955377,INLAND,457124
104.0,539.0,2103.0,838,2.874616648972501,25.0,40.176233783044864,-122.83666044370662,NEAR BAY,408332
4969.0,,1371.0,868,6.56756063474557,28.0,40.950566039998336,-114.57970000637927,NEAR BAY,276952
976.0,322.0,463.0,620,9.685373316998922,34.0,40.53242469197117,-122.73816363530725,NEAR BAY,171292
1091.0,575.0,2468.0,232,6.036372005593751,45.0,38.735465781313906,-118.24948493498383,NEAR BAY,140570
4242.0,208.0,385.0,90,0.7697946706496628,48.0,33.37361745968674,-122.54605032018128,ISLAND,173791
4464.0,201.0,248.0,600,0.7558361385406698,47.0,34.76869969492012,-118.99764468534502,NEAR OCEAN,490698
4565.0,669.0,1207.0,446,9.51423220845566,25.0,32.46063063681977,-117.47627357093344,NEAR OCEAN,437435
735.0,237.0,2553.0,753,2.9729079030733363,10.0,41.308240749901145,-122.90749276097849,INLAND,410519
1793.0,862.0,,828,0.9206698608247543,14.0,38.607985296909106,-119.27025639029253,<1H OCEAN,88314
1782.0,147.0,1866.0,543,5.990445871503816,42.0,39.46362884313241,-119.8403428117087,INLAND,282061
4852.0,180.0,899.0,708,6.236487782902661,46.0,35.11571739582229,-124.21858836456325,INLAND,255993
219.0,854.0,1284.0,382,6.485048201186881,30.0,40.456535222773425,-115.99861400557167,INLAND,421024
930.0,220.0,1112.0,176,2.674020278575413,,34.596032837084785,-121.30749359292874,INLAND,412470
3775.0,985.0,,607,0.15110684214475034,25.0,32.0164375711245,-118.67959582692933,NEAR OCEAN,196903
1469.0,232.0,2607.0,606,9.650153694544718,14.0,35.76414962520694,-119.33737341573553,<1H OCEAN,433170
840.0,413.0,1623.0,50,2.508930456911025,35.0,37.70761480959074,-119.35413444972514,INLAND,463341
216.0,88.0,2885.0,217,6.760262880525475,48.0,36.78704857965523,-123.82055366370663,NEAR OCEAN,374595
inf,576.0,2656.0,669,7.0662986987870955,34.0,40.62076142576597,-120.34169789825734,INLAND,95708
1250.0,937.0,580.0,68,6.100074170794857,10.0,33.05405285956167,-120.02396564872772,NEAR BAY,329826
2031.0,546.0,1786.0,381,3.129073942136482,35.0,37.53823440633725,-116.92992875599107,INLAND,414550
1112.0,565.0,2261.0,633,2.7109625376406576,11.0,37.129793498209075,-115.75979284887232,INLAND,216866
1764.0,398.0,2896.0,505,5.976682827027031,11.0,34.81392982172163,-119.0051949408998,ISLAND,371516
1181.0,970.0,1701.0,158,8.660956336116914,21.0,40.22228112577011,-124.0453875052851,NEAR BAY,89477
4829.0,,2508.0,317,9.467337289233956,21.0,39.52848655882207,-122.39465582343799,<1H OCEAN,497079
612.0,771.0,440.0,494,1.0590580440375763,22.0,39.32859187331831,-123.18572570461995,INLAND,219809
2949.0,210.0,2917.0,289,1.5482861259771985,45.0,40.76192478269556,-123.62923430491963,<1H OCEAN,183692
659.0,65.0,2110.0,350,9.447362587830796,7.0,39.22784600621521,-120.97510771520412,NEAR BAY,284241
3772.0,542.0,2908.0,651,7.365352283347926,17.0,34.31841291714726,-122.4766714763018,INLAND,303105
4683.0,475.0,2596.0,152,8.829938248297731,2.0,39.05562711649691,-122.59866577007337,ISLAND,216129
3443.0,157.0,1966.0,299,2.026326341353432,12.0,35.07702813389844,-124.39837507966105,NEAR OCEAN,483354
4170.0,943.0,934.0,502,5.875858711094018,42.0,34.42174650347471,-124.80562950725023,ISLAND,260462
4899.0,499.0,1303.0,569,7.011395944174737,18.0,32.73003592899627,-123.8695493308524,ISLAND,103024
1570.0,360.0,1825.0,202,6.801118854469727,,39.44028580347677,-123.10582772634004,NEAR OCEAN,452893
680.0,788.0,1789.0,223,4.081516908666981,16.0,39.110009619498115,-120.25917898266977,NEAR OCEAN,225183
2394.0,,410.0,392,0.15394891691308477,49.0,34.34499477674094,-119.38427712571271,NEAR OCEAN,205146
3247.0,595.0,361.0,719,5.829260568042631,18.0,39.493790167241556,-123.45348890009298,INLAND,67824
4349.0,463.0,1542.0,480,2.5310153917960876,,41.17840883093553,-120.32738324323395,<1H OCEAN,443981
1779.0,300.0,505.0,776,4.502542461428903,26.0,33.080289574915795,-121.2407627344148,<1H OCEAN,488655
3606.0,808.0,2290.0,738,9.575810150838173,16.0,34.32636638386775,-122.98233992152248,NEAR OCEAN,409295
2844.0,830.0,441.0,736,3.990353176424347,6.0,39.502607940873155,-124.924751770368,ISLAND,98926
3456.0,190.0,1439.0,899,8.398016066644267,44.0,34.74506673507078,-119.86280346826084,NEAR BAY,217932
4145.0,323.0,343.0,707,1.8854060574925113,43.0,38.24663974283717,-117.4578307580828,NEAR OCEAN,325119
1343.0,465.0,589.0,373,6.724604980250288,47.0,32.81164224463714,-122.51094932441812,ISLAND,387021
3218.0,657.0,111.0,722,9.770069544389434,47.0,36.522024791035385,-123.55012487113653,ISLAND,274749
2241.0,788.0,660.0,688,1.018931008729368,48.0,39.39091421992953,-115.24252981108341,INLAND,390014
3159.0,940.0,141.0,469,0.08319942227192012,42.0,38.86513943043253,-121.97472750263422,INLAND,295453
4648.0,88.0,2825.0,643,4.335827926326143,12.0,40.15072100675807,-122.54026118228069,<1H OCEAN,131371
3059.0,863.0,693.0,534,0.926254830513672,13.0,40.77452126603169,-115.57193366429092,<1H OCEAN,207620
2365.0,78.0,1552.0,708,7.483843496762313,4.0,39.73183501258758,-116.01182190916563,NEAR BAY,413114
2579.0,526.0,1926.0,800,9.14548663848559,39.0,38.71587742938926,-120.06818882422903,NEAR BAY,148066
4746.0,367.0,1793.0,461,4.340209727087588,2.0,32.31722491816031,-119.61837252429449,NEAR BAY,219808
1735.0,294.0,233.0,133,2.5871164215544096,26.0,37.34966673409444,-122.60476424682575,NEAR BAY,111562
1857.0,797.0,1047.0,162,4.344033190066098,27.0,32.37697724914853,-124.13868162472487,ISLAND,352553
4552.0,746.0,172.0,786,7.2344781785000105,27.0,40.08067817116023,-118.69224992108772,ISLAND,321978
2170.0,321.0,498.0,381,0.09054161580370979,,35.20724524459958,-123.91820586250766,<1H OCEAN,152192
2949.0,489.0,1528.0,427,5.894539894846972,8.0,37.62429374117921,-120.05797998347686,INLAND,50840
3351.0,797.0,2725.0,804,6.132916848873791,7.0,34.794453073189025,-114.65453081635688,INLAND,260481
3830.0,288.0,229.0,704,6.376882468959355,,39.82500144380293,-114.51882171912357,NEAR OCEAN,81568
2589.0,426.0,1911.0,90,2.420220799808772,46.0,40.865025266419025,-122.36734484797906,ISLAND,322990
1731.0,315.0,2101.0,819,7.140527233781268,40.0,35.98642494213064,-118.1347523794978,NEAR BAY,186971
2916.0,975.0,365.0,846,0.9139148633177641,12.0,40.62922393510989,-119.78516109481356,NEAR BAY,136038
1115.0,970.0,1660.0,154,1.9927033646680081,13.0,34.67075007456332,-115.36746359655284,NEAR OCEAN,247173
1448.0,408.0,,251,8.77470046654482,43.0,37.346609230755234,-122.01426049296342,INLAND,481989
4711.0,389.0,892.0,499,7.387231507265664,17.0,40.58761429838704,-124.95927352484341,NEAR BAY,179789
3187.0,438.0,2400.0,868,0.1374555401134525,17.0,35.2588134261579,-123.21182673475444,INLAND,419604
2939.0,626.0,2969.0,892,2.4837626036980023,36.0,41.540422650780854,-121.15524918713662,NEAR OCEAN,124723
435.0,,1412.0,315,2.1440648299316454,21.0,33.21879501781384,-121.52706757252463,INLAND,288755
4692.0,52.0,263.0,259,2.7080632803697258,8.0,32.182750697235065,-116.29500788964826,INLAND,416338
995.0,478.0,194.0,612,2.475597702798864,5.0,41.04135352578191,-117.51383267247279,INLAND,423561
3646.0,191.0,1905.0,167,0.6252629574284574,26.0,32.686486661478725,-121.70488048423613,NEAR BAY,447527
951.0,425.0,2980.0,762,4.589405165968204,16.0,41.91889195947492,-119.96481801117166,<1H OCEAN,290822
1787.0,719.0,1233.0,426,7.327334747861651,,41.51396861979106,-123.94884985645831,ISLAND,106888
2031.0,373.0,2483.0,600,6.067317247174364,28.0,33.370209100363205,-115.12038910697889,INLAND,353760
3846.0,,921.0,589,6.728716685980798,29.0,37.375846256925655,-114.71032693106612,INLAND,233206
2527.0,342.0,337.0,820,0.8114917853623915,47.0,33.84920297467144,-114.22216111080968,INLAND,318227
1668.0,714.0,2528.0,133,9.514907101767871,12.0,36.281551730301196,-115.44591886135578,<1H OCEAN,193670
4100.0,481.0,2630.0,503,8.384918338430248,37.0,32.614251292598325,-123.08643023534152,NEAR OCEAN,394620
2838.0,754.0,2060.0,716,8.050903184956628,30.0,34.23924587796589,-124.49183868478208,NEAR BAY,142416
3598.0,998.0,1148.0,678,8.229838050417674,23.0,35.632727963989,-118.62443599846058,<1H OCEAN,314724
4013.0,634.0,1776.0,563,9.327105081327613,16.0,36.38647500246055,-114.96134470428578,INLAND,172834
1166.0,448.0,,654,5.442539661136977,14.0,41.77496258208893,-123.04913502174283,<1H OCEAN,162148
4480.0,866.0,1063.0,727,2.002820178676259,10.0,40.07865645683981,-124.92252793913444,<1H OCEAN,238467
2544.0,938.0,636.0,436,6.167836078525411,7.0,39.37409944311946,-116.1395434936453,<1H OCEAN,354465
4207.0,393.0,1703.0,399,7.42881493667939,45.0,37.37041314741974,-124.15524747284593,NEAR OCEAN,321530
3473.0,189.0,2079.0,345,7.379173933540254,37.0,40.399977606043436,-120.44923364898966,ISLAND,365315
4069.0,236.0,227.0,307,5.214490241668801,29.0,35.39322835655711,-117.53223929092337,NEAR BAY,200594
2646.0,854.0,191.0,130,0.6845871933357806,3.0,39.08899112773316,-122.39522655998202,NEAR OCEAN,246604
853.0,110.0,642.0,317,3.7111293843012785,15.0,41.93783975378172,-124.076411802086,NEAR OCEAN,457851
2182.0,988.0,945.0,468,9.207666084633573,36.0,35.14628908935199,-116.52976648698589,ISLAND,443887
2874.0,429.0,1781.0,284,5.84448909757426,47.0,38.74017534883967,-118.06807406624254,NEAR OCEAN,83545
2996.0,759.0,1951.0,882,5.383319432557134,46.0,40.44314864152383,-114.12660467064515,<1H OCEAN,235151
4285.0,856.0,2594.0,360,2.688535143821935,19.0,41.15807583350672,-121.21261163348045,<1H OCEAN,338999
875.0,489.0,489.0,862,3.684489199165789,13.0,39.17932690940102,-124.32061375080781,INLAND,85790
1725.0,368.0,2819.0,406,8.953460891531693,42.0,34.836079234171365,-116.92214961131175,NEAR OCEAN,101012
3169.0,351.0,1984.0,262,6.664630475268357,21.0,35.26282151568947,-119.2609323926143,INLAND,167827
517.0,393.0,142.0,623,7.873870267523328,37.0,32.20758032123964,-122.65475675471951,NEAR BAY,310123
214.0,60.0,,98,4.543454230676551,27.0,39.60885977671509,-116.40098112094765,<1H OCEAN,64260
716.0,111.0,1183.0,176,6.302472194561579,29.0,32.427396060619515,-122.75868965565061,NEAR BAY,246211
4074.0,894.0,2810.0,272,2.483836087432075,20.0,40.64652354602745,-122.1327217968377,ISLAND,313218
3367.0,275.0,2614.0,328,7.054608302834863,25.0,33.18660614474539,-123.98218590196609,<1H OCEAN,485892
925.0,202.0,2434.0,457,4.276013337033373,6.0,33.71876512135924,-120.60624493066061,NEAR BAY,190547
1616.0,760.0,1640.0,554,4.4254551481474556,36.0,36.76526470832238,-120.39177853668839,ISLAND,259486
3246.0,613.0,2053.0,343,6.493223245768816,2.0,39.378804151687426,-119.33982030616872,NEAR BAY,196192
512.0,821.0,2925.0,845,9.362806214689266,22.0,33.390022051990776,-117.20139306163844,ISLAND,466363
inf,620.0,2492.0,326,0.6400634660862092,32.0,36.400710750664985,-115.03288978451532,ISLAND,314130
3448.0,633.0,741.0,487,8.247432373470076,16.0,36.82851274410105,-123.4849249122341,<1H OCEAN,290201
2908.0,709.0,2529.0,156,2.9238311041219314,18.0,34.12285641668591,-124.40217091816477,INLAND,213502
775.0,910.0,789.0,707,4.439194545063778,5.0,33.155583766806316,-124.79615643046233,ISLAND,288569
3565.0,624.0,1376.0,469,0.21913328775008956,36.0,40.3642092298564,-123.42016484124302,ISLAND,105479
2604.0,359.0,2050.0,660,3.0104607783431305,30.0,37.02465649762765,-117.76255565640211,<1H OCEAN,442977
3067.0,934.0,1179.0,478,5.026312426301304,45.0,32.14381235984153,-116.99775214203854,INLAND,314320
2886.0,292.0,1586.0,424,0.5617607734743901,19.0,40.02981301309104,-116.34843715119065,NEAR OCEAN,134258
1222.0,542.0,556.0,122,4.910957293831651,23.0,41.80793805414585,-122.31920966905223,NEAR OCEAN,289423
4179.0,415.0,1082.0,683,9.271106288584273,34.0,38.05926195414247,-121.63515705412328,INLAND,427332
1671.0,379.0,2230.0,79,1.0539321810780522,13.0,37.0370838708407,-119.6855188987795,NEAR BAY,134153
2243.0,156.0,1222.0,237,7.644407280755043,43.0,40.78415863044962,-124.30498593453751,<1H OCEAN,242990
1787.0,275.0,248.0,413,4.096710533759927,29.0,41.525167896845986,-118.27744324467629,INLAND,309642
4232.0,874.0,1452.0,849,6.55173714524338,36.0,39.5453691590246,-114.17891462956666,NEAR OCEAN,470331
3951.0,267.0,1279.0,500,2.6023659798522933,22.0,36.45452929734288,-121.03113057484197,ISLAND,283984
3540.0,986.0,289.0,244,1.5949226254135829,47.0,37.9222139933144,-116.71867777399478,NEAR OCEAN,127442
3866.0,802.0,982.0,205,1.6046261427122643,36.0,39.00935365017999,-119.49962692873432,ISLAND,352146
2426.0,555.0,2410.0,221,0.7049194564314465,9.0,33.94273571001801,-123.59406971203579,<1H OCEAN,107124
3014.0,308.0,499.0,896,1.8564670490124302,,36.47201032216438,-118.59538806317155,ISLAND,449826
4052.0,,2911.0,90,6.642193849889683,19.0,40.298212647172846,-121.70138304711529,INLAND,361896
695.0,823.0,708.0,112,8.81690611843508,38.0,38.54725348498443,-124.62156470701196,ISLAND,309488
828.0,566.0,1895.0,72,8.141256855911617,6.0,36.11204067211854,-118.01577296870482,NEAR BAY,128947
1465.0,822.0,1738.0,409,6.851343098744841,47.0,38.633625340146814,-115.551744157428,INLAND,431116
4592.0,103.0,1675.0,124,1.1043186341110267,15.0,33.1822241207246,-121.20753256410138,<1H OCEAN,386860
798.0,96.0,2932.0,609,2.8918744629594983,20.0,36.01497610564876,-120.70674898065953,INLAND,491209
495.0,776.0,2248.0,721,3.0980687532246898,9.0,39.931285379630566,-115.19876148736067,NEAR BAY,322217
4271.0,738.0,1482.0,874,2.4995694639762123,32.0,34.20508787136648,-116.05030305295908,<1H OCEAN,349395
4460.0,570.0,1503.0,167,5.150056597097231,4.0,33.859615075574176,-117.13551894093045,NEAR OCEAN,146496
2602.0,148.0,919.0,661,5.355538148796725,18.0,41.50818659916432,-122.26323229871537,NEAR BAY,252509
1919.0,69.0,919.0,429,3.568859751711102,5.0,34.09897629586231,-114.9876167953669,<1H OCEAN,351041
817.0,939.0,519.0,728,3.53789158736436,20.0,34.60918579650168,-123.30142666706865,ISLAND,494122
2882.0,802.0,223.0,339,8.285555979060813,23.0,41.69615938904338,-118.10552428641056,INLAND,363760
3677.0,,521.0,489,7.892928483196856,11.0,39.347085702650254,-124.68318701398829,<1H OCEAN,312037
243.0,940.0,1608.0,717,3.0779583168074565,37.0,38.99596533023528,-117.9190821304256,INLAND,316626
3240.0,539.0,1697.0,56,9.137884438732593,22.0,40.529263838545816,-121.95141212939305,ISLAND,420134
4591.0,468.0,867.0,245,9.52815017002506,4.0,33.15823082236794,-120.05355325097908,<1H OCEAN,272036
3038.0,739.0,2144.0,470,3.267425420300408,29.0,39.05956236580007,-121.20208992737241,NEAR OCEAN,220646
3736.0,899.0,2630.0,617,3.5442494879305486,44.0,37.03688609328239,-123.09967568129169,NEAR BAY,355428
3322.0,111.0,2666.0,882,5.056341534219588,34.0,40.2915064028414,-118.15821130896738,<1H OCEAN,385076
1267.0,194.0,2302.0,242,9.411208125336735,13.0,37.08141718665194,-115.29826889345333,ISLAND,319482
2716.0,265.0,2239.0,608,8.763194331423115,42.0,38.20241354268912,-114.45007333489356,<1H OCEAN,223790
1162.0,52.0,1649.0,197,1.025679625835898,9.0,36.77742126399536,-122.88419000530693,INLAND,193572
2256.0,209.0,2602.0,836,3.927307432714162,42.0,36.78158923555844,-117.10889948530729,<1H OCEAN,192617
3082.0,788.0,1864.0,718,5.533711897497718,31.0,39.679699780618314,-117.6922669673375,NEAR OCEAN,111480
3394.0,830.0,2144.0,251,5.0313247255154,7.0,38.28566400647283,-121.2228443146797,<1H OCEAN,186313
4829.0,169.0,2745.0,493,1.9386306793689267,4.0,38.3326320160941,-124.78990880710901,NEAR BAY,270386
1256.0,942.0,,468,8.588167711681546,19.0,36.502824838315256,-117.41229627955848,<1H OCEAN,466037
832.0,138.0,1306.0,476,6.769407829968373,42.0,37.311094963375275,-114.5995565338455,INLAND,54695
4430.0,378.0,485.0,528,8.379083748518037,30.0,39.45717666204787,-118.04667865892783,<1H OCEAN,258138
4946.0,629.0,1697.0,524,8.587642793494721,31.0,40.25940919111918,-120.21178003393602,NEAR OCEAN,64318
1053.0,959.0,2552.0,175,7.483558536657398,35.0,38.96561402144046,-119.22330716477208,ISLAND,363078
2639.0,406.0,2393.0,444,4.392106012497173,21.0,41.24072988845683,-122.80408311574091,<1H OCEAN,465547
3424.0,659.0,841.0,866,6.105467550154246,31.0,40.20324088147201,-116.74401419870888,<1H OCEAN,433426
3401.0,316.0,2808.0,855,1.6036540611974315,19.0,37.61863789809519,-116.78938186989166,NEAR BAY,233744
